0.2399778495480543,0.22613851431537213,0.27072809619696014,0.03779057563721893,0.1993193268299279,-0.03639663804341628,0.3947500979319558,0.19300013739990068,0.44268010288853127,0.07551608335263188,0.16128916420815198,0.6642148117928743,0.139178227828749,0.2467214929429423,0.25480521269468454
0.24420135706943677,4.178386941537371,0.9954813728328311,1.8906570717691145,0.985201602706062,0.4344370048483515,0.14554651297983784,0.11345668103121304,0.41031068885335353,0.04035912312105336,0.16794587713511672,0.28453929157491015,0.11467316385367769,0.22170906871430707,0.13133455625568388
0.06917150736149921,0.03830199410616362,0.02729503911185851,0.04426007337303039,0.02594564514028322,0.0634662184272686,0.05113300915386677,0.022041181801144533,0.16672488166336305,-0.019925591378261526,0.07734698978521595,0.008082652785780072,0.08855551207359554,0.04503406540430854,0.0030380691103963258
0.046654907351066276,0.049401650269050155,-0.0011566863317026485,0.07193592471593804,-0.03820717291486441,0.17513980697538017,0.058785119206735605,0.02831437445533455,0.1835340076624474,-0.11131517836006286,0.45172883462243707,0.10760640761384198,0.14494801181021852,0.15031217904527303,0.0784915073397568
0.04009075644703305,0.021784929605964613,0.04587817120414871,0.028797817879711717,0.019091428112604558,0.061479427939458875,0.2321035124624806,-0.03141529394794202,0.0856575200894849,0.023734125140111167,0.08689476568024955,0.1444292943289413,0.07510704744501355,0.053677047515152815,0.040000428385702405
0.10264334452371189,0.08039328220058864,0.045364008763469035,0.11838462765669396,-0.007587890940690983,0.18954559404690308,0.5773360564901862,0.1282949890288193,0.396260383042481,-0.1232930718936237,0.46063489004858565,0.4479818953630417,0.10165477864893738,0.34870086407823636,0.1345613580264672
0.34754562069664735,0.34429217257782435,0.3001534498454058,0.29309834859747824,0.27977809012071997,0.4505288555477729,0.38411148161701714,0.7572698819131234,0.49197344302192575,0.4822327253551333,0.5851884140542727,0.5761647625545959,0.6518854589672303,0.5727502559318816,0.36710121405034596
0.08553804772222516,0.09815226729512523,-8.037482147872643e-05,0.1493773331575147,-0.02225379930415588,0.230681807375698,0.07766260921417595,0.6328326885851187,0.1546442118101966,0.1110272381587335,0.3651410235966319,0.18980236063047157,0.256920363863035,0.2410760472969629,0.17102580078384477
0.5378555949129857,0.18118784436095806,0.2907369800768053,0.08872595789457718,0.3929905028249173,0.28450421838149115,0.6665915855587807,0.36193632618331095,0.6975572808613058,0.7290836776638505,0.8715619599869279,1.3142895794479128,0.5260034174945427,0.9919498021661924,0.6050642911730887
0.2923835435629039,0.2139964373170536,0.2060443089144191,0.1021506496728444,0.2994117189204618,0.45505090421643585,0.35778263177023995,0.5922259580322092,0.41254831441742973,0.12888672820327118,0.9542883749573533,0.5626421995655624,0.7845019940420195,0.33328231288416976,0.3079059081869467
0.12796239217166674,0.06994218238172864,0.039102211357296975,0.03233144559915258,0.059110782704162035,-0.03457293439637901,0.3554873356551505,0.21923904398938127,0.2595356546833576,0.08827837736052466,0.31499610377604337,0.2903603677485967,0.2049510376449161,0.20464868493826718,0.15016368681283265
0.12471324657070047,0.12691474227795244,0.08987915853806244,0.10801517828526105,0.114596631729983,0.08635031670934423,0.1455531251116158,0.11025513179084809,0.11356509370570098,0.08209598110501884,0.22405098621199743,0.18145420432507983,0.21978551180345637,0.14809290813943446,0.11001286196445367
0.017528410649491236,0.14406869069546385,-0.15039720661432232,0.23124907993597477,0.11732334657838173,0.11730603169177539,0.5170266276320914,-0.11960503047607796,0.26278337733652174,0.057207053089008586,0.16620756340294113,0.1939279982276306,0.1286854830927846,0.074008696898574,0.04520082377112159
